	id	host_id	neighbourhood_group	neighbourhood	latitude	longitude	price	minimum_nights	number_of_reviews	calculated_host_listings_count	availability_365	cancellation_policy	guests_included	bedrooms	risk_rating
3894	30004231	66406177	0	10	1.27302	103.84434	155	3	1	335	0	2	2	1	0
3895	30007877	225565785	0	10	1.27958	103.85065999999999	200	90	2	1	258	0	1	1	1
3896	30024441	8527085	0	10	1.28059	103.84938000000001	328	2	38	7	330	2	4	2	2
3897	30024481	175566234	0	10	1.29861	103.85746999999999	365	1	0	9	347	1	8	0	0
3898	30026353	66406177	0	10	1.27549	103.84515	145	30	1	335	0	2	2	1	1
3899	30031199	68059127	1	1	1.3169899999999999	103.9135	129	3	0	27	337	2	2	1	0
3900	30044847	146100311	4	13	1.34353	103.7317	120	5	0	7	353	2	2	1	0
3901	30044864	146100311	4	14	1.34479	103.72104	124	5	2	7	365	2	2	1	0
3902	30046125	66406177	4	13	1.33396	103.74166	259	30	1	335	1	2	2	1	1
3903	30046453	97878860	0	23	1.2851700000000001	103.84305	66	90	1	81	356	2	1	1	1
3904	30049550	66406177	0	10	1.27425	103.84518	161	30	0	335	120	2	2	1	1
3905	30050107	66406177	0	10	1.27556	103.84409000000001	160	90	2	335	0	0	2	1	1
3906	30050561	66406177	0	10	1.27442	103.84459	310	3	1	335	0	2	2	1	0
3907	30050848	66406177	0	10	1.27585	103.84591	165	30	2	335	1	2	2	1	1
3908	30052851	66406177	0	10	1.27494	103.84435	145	30	1	335	154	2	2	1	1
3909	30053374	66406177	0	10	1.27506	103.84385	191	30	1	335	356	2	3	2	1
3910	30058572	97878860	0	15	1.31113	103.86041	43	18	1	81	357	2	1	1	0
3911	30070881	66406177	4	13	1.33405	103.74332	135	30	2	335	0	2	2	1	1
3912	30071518	66406177	0	11	1.31961	103.8823	280	30	1	335	351	2	4	2	1
3913	30074086	66406177	0	4	1.28958	103.81994	344	30	1	335	181	2	3	2	1
3914	30074495	49584057	4	13	1.33521	103.74691	41	2	2	2	325	2	1	1	0
3915	30076308	66406177	0	2	1.35323	103.85242	321	30	4	335	60	2	3	2	1
3916	30083183	207764427	0	11	1.31399	103.88343	129	1	84	1	96	2	3	2	2
3917	30096510	23545711	0	38	1.3289	103.86941	120	2	2	1	0	1	1	1	0
3918	30111915	114674497	4	14	1.35022	103.70373000000001	45	5	15	4	0	2	1	1	0
3919	30129230	23722617	0	28	1.29683	103.84031999999999	101	90	0	32	89	2	1	1	1
3920	30133260	189449378	0	4	1.28216	103.8317	133	2	1	17	365	2	1	0	0
3921	30134109	66406177	0	10	1.2740799999999999	103.84711	130	7	0	335	0	2	2	0	0
3922	30162367	225652641	0	11	1.31046	103.87785	229	2	0	54	1	2	4	2	0
3923	30162375	225652641	0	11	1.31033	103.87805999999999	228	2	1	54	11	2	4	2	0
3924	30163000	225652641	0	11	1.3105799999999999	103.87783	268	2	0	54	365	2	6	3	0
3925	30163589	225652641	0	11	1.31054	103.87631999999999	259	2	3	54	354	2	6	3	0
3926	30163598	225652641	0	11	1.30998	103.87748	259	3	4	54	353	2	6	3	0
3927	30163603	225652641	0	11	1.30982	103.87825	238	2	5	54	1	2	6	3	0
3928	30163620	225652641	0	11	1.31159	103.87765999999999	268	2	1	54	0	2	6	3	0
3929	30163724	225652641	0	11	1.31138	103.87785	268	2	2	54	292	2	6	3	0
3930	30164832	66406177	0	10	1.27436	103.84503000000001	161	30	0	335	365	2	2	1	1
3931	30165138	66406177	0	10	1.27605	103.84598000000001	145	3	0	335	0	2	2	1	0
3932	30165301	66406177	0	23	1.27639	103.84373000000001	205	30	0	335	326	2	4	2	1
3933	30167617	32798595	0	10	1.2816100000000001	103.85216	99	90	0	45	365	1	1	1	1
3934	30185715	66406177	0	28	1.29972	103.8366	344	30	2	335	326	2	3	2	1
3935	30188440	66406177	0	21	1.32691	103.85018000000001	184	30	2	335	58	2	6	3	1
3936	30188702	66406177	0	21	1.3282399999999999	103.85059	184	30	5	335	353	2	5	3	1
3937	30189205	66406177	0	21	1.32681	103.85087	144	14	1	335	0	2	4	2	0
3938	30190695	108773366	0	33	1.28768	103.84794000000001	29	1	11	94	365	1	1	1	0
3939	30197961	151174817	4	8	1.37765	103.75518000000001	20	2	11	2	171	0	1	1	0
3940	30204154	49255774	0	10	1.27556	103.84589	296	4	15	3	0	2	4	2	0
3941	30214585	221989237	0	11	1.31121	103.87818	170	3	1	38	362	2	4	2	0
3942	30214989	221989237	0	11	1.31198	103.87787	170	3	3	38	365	2	4	2	0
3943	30215405	221989237	0	11	1.31185	103.87756	170	3	4	38	365	2	4	2	0
3944	30215454	221989237	0	11	1.30984	103.87795	170	3	1	38	365	2	4	2	0
3945	30215611	221989237	0	11	1.31049	103.87687	170	3	0	38	365	2	4	2	0
3946	30215624	221989237	0	11	1.31158	103.87798000000001	170	3	0	38	365	2	4	2	0
3948	30229992	17032962	0	15	1.3121	103.85683	176	2	46	16	86	2	2	1	2
3949	30234271	8948251	0	11	1.31473	103.8816	35	18	1	106	357	2	1	1	0
3950	30237246	29420853	0	21	1.32409	103.85396	200	14	1	97	365	2	4	2	0
3951	30237502	29420853	0	21	1.32229	103.85238000000001	200	10	2	97	365	2	4	2	0
3952	30243920	58692882	0	33	1.28778	103.84680999999999	389	2	61	11	62	1	4	2	2
3953	30255126	66406177	0	27	1.30403	103.78293000000001	157	7	0	335	0	2	3	2	0
3954	30258463	22103887	0	21	1.3185799999999999	103.84607	151	4	20	1	82	2	1	1	0
3955	30261649	63152849	3	26	1.39973	103.91060999999999	66	180	6	2	365	2	1	1	1
3956	30276695	96467516	0	11	1.3145200000000001	103.8881	82	2	8	23	141	2	3	1	0
3957	30280422	9716032	0	18	1.29732	103.89335	70	90	0	2	365	2	1	1	1
3958	30296129	221989237	0	11	1.31123	103.87686	248	3	3	38	360	2	7	3	0
3959	30296233	221989237	0	11	1.3119299999999998	103.87791999999999	247	3	1	38	365	2	7	3	0
3960	30296237	221989237	0	11	1.31132	103.87591	247	3	3	38	365	2	7	3	0
3961	30296242	221989237	0	11	1.31154	103.87759	248	3	0	38	365	2	7	3	0
3962	30296248	221989237	0	11	1.31198	103.87652	248	3	1	38	365	2	7	3	0
3963	30296252	221989237	0	11	1.31021	103.87801	247	3	0	38	365	2	7	3	0
3964	30298435	219377996	0	23	1.28166	103.84872	218	30	0	13	0	2	1	1	1
3965	30299123	6540712	0	15	1.3009899999999999	103.86228	200	2	11	1	0	1	4	2	0
3966	30299178	45112161	1	36	1.35402	103.93276	101	1	0	2	364	0	1	1	0
3967	30304295	13043889	0	29	1.3024	103.85927	20	2	1	2	364	0	1	1	0
3968	30323979	104591658	4	9	1.2987799999999998	103.76656	120	90	0	1	83	2	1	3	1
3969	30335491	32798595	0	10	1.28135	103.8516	63	90	0	45	1	1	1	1	1
3970	30337969	17032962	0	15	1.3110600000000001	103.85763	165	1	45	16	84	2	2	0	2
3971	30352660	66406177	0	21	1.3279299999999998	103.85028	321	30	2	335	68	2	4	2	1
3972	30353822	14777132	0	2	1.35178	103.85139000000001	79	1	11	1	0	0	1	1	0
3973	30354713	66406177	0	10	1.2746	103.84546	136	30	0	335	363	2	2	0	1
3974	30357414	32798595	0	10	1.28196	103.85195999999999	159	65	0	45	365	1	1	0	1
3975	30357489	66406177	4	13	1.33628	103.74319	130	30	0	335	229	2	2	1	1
3976	30363503	201775246	0	15	1.30929	103.86232	41	18	1	62	357	2	1	1	0
3977	30369336	17032962	0	15	1.31199	103.85750999999999	185	1	53	16	0	2	2	0	2
3978	30378141	219377996	0	23	1.28306	103.84495	150	1	2	13	0	2	2	0	0
3979	30378730	219377996	0	23	1.28167	103.84654	172	1	5	13	0	0	2	1	0
3980	30380985	66406177	4	13	1.33718	103.74305	291	30	0	335	138	2	2	1	1
3981	30385249	221293047	0	23	1.2829899999999999	103.84312	200	1	8	5	365	2	4	1	0
3982	30385261	221293047	0	23	1.2829899999999999	103.84312	300	1	0	5	1	2	2	1	0
3983	30385269	221293047	0	23	1.28245	103.84394	250	1	1	5	360	2	5	1	0
3984	30385291	221293047	0	23	1.28397	103.84368	400	1	0	5	365	2	8	1	0
3985	30385453	221293047	0	23	1.2829899999999999	103.84312	101	1	4	5	353	2	2	1	0
3986	30386671	66406177	0	10	1.27406	103.84564	154	30	1	335	95	2	2	1	1
3987	30388746	53281424	0	10	1.27652	103.84931	124	2	3	2	20	2	1	1	0
3988	30389028	53281424	0	10	1.27645	103.84845	80	2	49	2	51	1	1	1	2
3989	30393909	23243573	0	38	1.3345	103.87925	41	3	0	1	0	0	1	1	0
3990	30407531	66406177	0	28	1.29206	103.83972	412	30	0	335	92	2	4	2	1
3991	30409896	66406177	0	10	1.27482	103.84528	154	30	1	335	365	2	2	1	1
3992	30410480	97878860	0	23	1.2842	103.84255	75	90	1	81	363	2	1	1	1
3993	30413459	226803579	1	1	1.3289	103.946	100	2	3	1	180	0	2	1	0
3994	30431950	201775246	0	15	1.3118100000000001	103.85895	55	18	0	62	352	2	1	1	0
3995	30434753	201775246	0	15	1.30989	103.86058	45	18	1	62	357	2	1	1	0
3996	30436340	228522337	0	29	1.30295	103.84784	138	1	1	1	0	0	1	0	0
3997	30448929	7356768	1	24	1.37741	103.9616	60	1	1	1	365	1	1	1	0
3998	30453430	201775246	0	23	1.2842	103.84255	60	18	1	62	1	2	1	1	0
3999	30485907	219377996	0	10	1.2813299999999999	103.84964000000001	218	4	1	13	0	2	1	1	0
4000	30486140	219377996	0	10	1.28043	103.84864	218	30	1	13	0	2	1	1	1
4001	30486251	219377996	0	23	1.28158	103.84709000000001	170	1	4	13	0	0	2	1	0
4002	30489284	183618288	0	15	1.3152700000000002	103.85319	156	30	1	23	0	2	2	1	1
4003	30494592	201775246	0	11	1.3147	103.88163	36	18	1	62	303	2	1	1	0
4004	30498422	17032962	0	15	1.31063	103.85574	159	2	58	16	87	2	2	0	2
4005	30510460	209913841	0	15	1.32008	103.86335	271	28	0	149	365	2	6	3	0
4006	30510467	209913841	0	15	1.3221100000000001	103.86525	280	14	0	149	48	2	6	3	0
4007	30510635	209913841	0	15	1.3223200000000002	103.86378	288	7	0	149	365	2	6	3	0
4008	30510640	209913841	0	15	1.32003	103.86553	288	7	0	149	73	2	4	3	0
4009	30510645	209913841	0	15	1.32046	103.86524	288	7	2	149	53	2	6	3	0
4010	30510827	209913841	0	21	1.3277	103.84311	280	7	1	149	74	2	6	3	0
4011	30510829	209913841	0	21	1.32676	103.84455	280	10	0	149	65	2	6	3	0
4012	30510956	209913841	0	21	1.32461	103.8467	280	20	1	149	92	2	6	3	0
4013	30510958	209913841	0	29	1.3013700000000001	103.85064	328	10	2	149	329	2	6	3	0
4014	30510962	209913841	0	29	1.30114	103.85114	328	10	2	149	348	2	4	3	0
4015	30510964	209913841	0	29	1.29959	103.85067	288	4	0	149	53	2	6	3	0
4016	30510974	209913841	0	21	1.3263200000000002	103.84875	280	25	0	149	365	2	6	3	0
4017	30510980	209913841	0	21	1.3260299999999998	103.84912	285	3	0	149	48	2	4	3	0
4018	30517106	66406177	0	10	1.27345	103.84389	310	30	0	335	365	2	2	1	1
4019	30517253	183618288	0	15	1.3133	103.85321	156	30	1	23	0	2	2	1	1
4020	30520209	8948251	0	15	1.31135	103.86234	45	18	1	106	356	2	1	1	0
4021	30520904	201775246	0	23	1.2852	103.84314	57	18	0	62	356	2	1	1	0
4022	30524645	205502602	1	1	1.32077	103.91346	70	2	8	2	0	1	1	1	0
4023	30532652	160018769	0	37	1.29669	103.82749	250	90	9	6	365	2	2	1	1
4024	30543386	201775246	0	15	1.31049	103.8625	55	18	1	62	356	2	1	1	0
4025	30549602	201775246	0	23	1.2842	103.84255	57	18	2	62	364	2	1	1	0
4026	30561871	17032962	0	15	1.31287	103.85728	225	2	41	16	0	2	2	1	2
4027	30570119	201775246	0	23	1.2836299999999998	103.84221	75	90	1	62	357	2	1	1	1
4028	30571312	145442500	1	1	1.3230000000000002	103.91620999999999	71	2	27	7	23	2	1	1	0
4029	30571630	201775246	0	15	1.31056	103.86174	40	18	3	62	362	2	1	1	0
4030	30571759	2413412	0	15	1.3100100000000001	103.86247	43	18	1	138	362	2	1	1	0
4031	30573947	175490261	4	8	1.39809	103.74525	47	7	23	1	180	2	1	1	0
4032	30575991	138649185	0	11	1.3226	103.88208	175	90	0	99	364	2	3	2	1
4033	30577021	156409670	0	11	1.3230000000000002	103.88176	190	90	0	103	364	2	3	2	1
4034	30578016	17032962	0	15	1.3134	103.85898	165	1	49	16	257	2	2	0	2
4035	30578487	221938261	0	10	1.2759	103.84579000000001	298	2	29	2	180	2	4	2	0
4036	30578632	130088842	0	10	1.27948	103.853	298	90	3	1	91	2	4	2	1
4037	30578891	131894662	0	10	1.27534	103.8442	349	100	43	3	69	2	4	2	1
4038	30594823	99375086	0	15	1.3149600000000001	103.8476	261	30	92	2	90	2	4	2	1
4039	30596340	201775246	0	23	1.2842	103.84255	59	90	0	62	356	2	1	1	1
4040	30596829	156409670	0	21	1.32085	103.84385	225	90	0	103	364	2	4	2	1
4041	30650792	86514408	0	37	1.29351	103.8301	110	100	0	1	271	0	1	1	1
4042	30681940	201775246	0	15	1.31231	103.85874	35	18	0	62	356	2	1	1	0
4043	30687199	20788085	0	18	1.3054299999999999	103.9053	136	2	62	1	176	2	1	1	2
4044	30698302	229781427	1	24	1.36412	103.96195999999999	150	1	1	1	91	0	1	1	0
4045	30701369	229766055	2	30	1.44997	103.83202	110	2	0	1	0	0	1	1	0
4046	30724766	156409670	4	13	1.3311600000000001	103.74107	210	90	0	103	364	2	4	2	1
4047	30745971	152267975	0	27	1.29655	103.80660999999999	150	5	0	13	0	2	1	1	0
4048	30746434	152267975	0	27	1.29651	103.80431	150	5	0	13	0	2	1	1	0
4049	30748968	31464513	0	28	1.2945799999999998	103.84125999999999	148	14	1	95	0	2	2	1	0
4051	30776617	201775246	0	15	1.31085	103.86205	45	18	1	62	356	2	1	1	0
4052	30777093	230280001	0	4	1.27825	103.83825999999999	220	2	0	18	0	2	2	0	0
4053	30778537	201775246	0	11	1.31473	103.8816	36	18	1	62	358	2	1	1	0
4054	30783602	2413412	0	15	1.30955	103.86200000000001	45	18	2	138	357	2	1	1	0
4055	30784099	32798595	0	10	1.27983	103.85188000000001	150	60	0	45	365	1	1	2	1
4056	30786501	29420853	0	19	1.29449	103.84317	130	25	1	97	365	2	2	1	0
4057	30804048	44321809	0	11	1.3159100000000001	103.88337	300	2	1	5	89	0	1	1	0
4058	30805348	11466232	0	10	1.2754	103.84358	250	2	11	1	0	2	4	1	0
4059	30807139	29420853	0	29	1.30108	103.84876	258	5	8	97	0	2	6	3	0
4060	30808020	170378301	0	29	1.3022	103.85014	55	7	0	11	0	0	1	0	0
4061	30815841	10248444	0	28	1.29453	103.83946	140	6	35	58	353	2	4	1	0
4062	30829097	230280001	0	4	1.2774299999999998	103.83832	139	4	14	18	0	2	2	0	0
4063	30829908	230280001	0	4	1.27831	103.83617	140	4	3	18	89	0	1	1	0
4064	30833385	230280001	0	4	1.27661	103.83842	200	4	8	18	88	2	2	1	0
4065	30849052	31312274	0	18	1.30046	103.89981999999999	144	90	0	1	181	0	2	2	1
4066	30857870	198555113	0	11	1.31116	103.87891	189	120	76	2	305	2	1	4	1
4067	30875944	181301767	4	14	1.34715	103.69306	54	2	3	2	365	2	1	1	0
4068	30878734	201775246	0	11	1.3147	103.88163	36	18	1	62	328	2	1	1	0
4070	30881232	23722617	0	11	1.31376	103.88788000000001	70	90	6	32	88	2	1	1	1
4071	30892925	97878860	0	15	1.31118	103.86166999999999	42	18	0	81	1	2	1	1	0
4072	30893892	45345724	3	12	1.35449	103.87769	73	1	9	3	0	0	1	1	0
4073	30894519	45345724	3	32	1.35398	103.87781	73	1	0	3	0	0	1	1	0
4074	30894690	45345724	3	12	1.3538	103.87919000000001	31	1	0	3	0	0	1	1	0
4075	30894928	111933734	0	10	1.28093	103.85346	169	2	4	1	0	2	1	1	0
4076	30896151	61619807	0	28	1.29511	103.83917	190	6	27	38	294	2	4	2	0
4077	30898777	46685310	0	28	1.2973299999999999	103.83802	158	2	22	37	356	2	1	1	0
4078	30898781	46685310	0	28	1.29494	103.83823000000001	88	6	29	37	356	2	2	1	0
4079	30898788	46685310	0	28	1.2948600000000001	103.84006	88	6	24	37	0	2	2	1	0
4080	30900595	109333133	0	28	1.29662	103.8386	82	6	23	29	1	2	2	1	0
4081	30917154	209913841	0	11	1.31235	103.8857	130	10	2	149	365	2	4	2	0
4082	30922260	174844031	4	13	1.32151	103.7496	35	3	4	2	357	2	1	1	0
4083	30925164	2413412	0	15	1.3104799999999999	103.86254	45	18	1	138	0	2	1	1	0
4084	30940338	2413412	0	15	1.3115299999999999	103.86233	50	18	0	138	364	2	1	1	0
4085	30940363	218507225	0	6	1.31146	103.79579	40	7	4	9	1	1	1	1	0
4086	30950866	46685310	0	28	1.2956	103.83779	88	6	10	37	1	2	2	1	0
4087	30950869	46685310	0	28	1.2972700000000001	103.83889	82	6	14	37	344	2	2	1	0
4088	30962594	2413412	0	15	1.30959	103.86308000000001	45	18	2	138	357	2	1	1	0
4089	30966211	2413412	0	15	1.3085200000000001	103.86265	50	18	1	138	357	2	1	1	0
4090	30967226	138649185	0	6	1.3209799999999998	103.80856999999999	196	90	0	99	364	2	1	2	1
4091	30969285	223622603	0	29	1.30077	103.85132	235	3	54	2	250	2	1	2	2
4092	31002918	209260798	0	29	1.30169	103.86028	79	1	0	8	344	1	2	1	0
4093	31003554	159031223	0	15	1.29966	103.88497	126	7	17	15	181	0	1	1	0
4094	31029255	8492007	0	28	1.29488	103.84172	148	3	9	117	308	2	2	1	0
4095	31029384	44321809	0	15	1.31026	103.86872	119	3	38	5	0	2	2	1	2
4096	31068078	230256673	1	36	1.34597	103.93491	101	1	0	1	0	0	1	1	0
4097	31074467	189449378	0	4	1.28189	103.83239	98	2	0	17	172	2	2	0	0
4098	31076781	20883050	0	11	1.31205	103.88132	89	1	20	39	356	2	1	1	0
4099	31081282	2413412	0	15	1.30895	103.86248	53	18	1	138	358	2	1	1	0
4100	31094939	145442500	1	1	1.32237	103.91494	96	2	2	7	20	2	1	1	0
4101	31095224	145442500	1	1	1.32159	103.91601999999999	73	2	13	7	23	2	1	1	0
4102	31104513	231534188	0	11	1.3149	103.88726	198	3	3	11	61	2	5	3	0
4103	31105493	231534188	0	15	1.31095	103.86206	198	3	14	11	38	2	5	3	0
4104	31105962	231534188	0	11	1.3161	103.88817	198	5	5	11	147	2	5	3	0
4105	31106470	231534188	0	21	1.3216	103.85341	75	3	1	11	63	2	2	0	0
4106	31106729	231534188	0	21	1.32277	103.85181	80	3	0	11	21	2	2	0	0
4107	31107061	231534188	0	21	1.32352	103.85374	75	2	0	11	48	2	2	0	0
4108	31107161	66406177	0	11	1.31534	103.88599	152	90	1	335	74	2	4	2	1
4109	31107359	231534188	0	21	1.32152	103.85162	80	2	2	11	49	2	2	0	0
4110	31107387	189449378	0	4	1.2839200000000002	103.83386	105	2	1	17	365	2	1	0	0
4111	31107682	231534188	0	21	1.3221100000000001	103.85318000000001	79	2	0	11	0	2	2	0	0
4112	31107733	189449378	0	4	1.2836299999999998	103.83369	108	2	1	17	365	2	1	0	0
4113	31107843	201775246	0	23	1.2842	103.84255	70	90	0	62	356	2	1	1	1
4114	31107858	231534188	0	21	1.32141	103.8537	80	3	1	11	30	2	2	0	0
4115	31110236	209913841	0	21	1.32419	103.85188000000001	138	28	2	149	0	2	2	1	0
4116	31112721	2413412	0	15	1.31161	103.85851	70	18	0	138	357	2	1	1	0
4117	31114726	23666	0	18	1.3107	103.90671	108	2	46	1	356	1	1	0	2
4118	31129905	8948251	0	23	1.2851	103.84295	70	90	1	106	363	2	1	1	1
4119	31129953	23336011	0	10	1.29619	103.85395	150	6	1	40	359	2	1	1	0
4120	31152416	189449378	0	4	1.28311	103.83256	251	2	5	17	365	2	4	3	0
4121	31154596	44885364	4	8	1.39189	103.75281	56	1	21	2	0	1	2	1	0
4122	31155160	201775246	0	23	1.28512	103.84277	53	90	1	62	1	2	1	1	1
4123	31156276	66406177	0	38	1.32968	103.86851999999999	129	30	2	335	258	2	2	0	1
4124	31156539	66406177	0	38	1.33122	103.86921	130	30	0	335	1	2	2	0	1
4125	31157002	231534188	0	21	1.32134	103.85365	75	3	0	11	48	2	2	0	0
4126	31162237	189449378	0	4	1.2836	103.8336	249	2	4	17	365	2	4	3	0
4127	31178204	52590953	1	1	1.30851	103.92456999999999	91	28	3	5	365	2	2	1	0
4128	31201062	5117330	0	33	1.29159	103.83791	20	90	16	2	365	2	1	1	1
4129	31201327	33096269	0	11	1.3120100000000001	103.88644000000001	64	2	56	11	89	1	2	1	2
4130	31204361	66406177	0	10	1.2753299999999999	103.84503000000001	154	30	1	335	188	2	2	1	1
4131	31204526	66406177	0	10	1.27547	103.84558	157	30	1	335	188	2	2	1	1
4132	31204753	2512249	0	21	1.32769	103.86111	50	3	20	1	178	1	1	1	0
4133	31214273	20883050	0	11	1.3116299999999999	103.88146	60	1	2	39	1	2	2	1	0
4134	31216096	32647857	1	1	1.32132	103.95163000000001	42	90	2	2	318	1	1	1	1
4135	31218304	220733620	4	14	1.3392	103.69176	100	1	22	3	0	1	1	1	0
4136	31219674	220733620	4	14	1.3388799999999998	103.69037	100	1	13	3	326	1	1	1	0
4137	31241309	66406177	0	10	1.2758	103.84567	219	30	0	335	311	2	4	2	1
4138	31244479	38303962	0	29	1.3028	103.84792	200	20	6	2	365	2	3	3	0
4139	31247597	2413412	0	23	1.28531	103.84161999999999	88	18	1	138	364	2	1	1	0
4140	31265984	135298846	3	12	1.37753	103.88316999999999	310	6	4	23	1	2	5	3	0
4141	31271677	58692882	0	19	1.29072	103.84836	268	2	43	11	110	1	4	2	2
4142	31275400	187186902	0	29	1.30008	103.84966	218	90	0	1	358	2	1	3	1
4143	31275547	2413412	0	15	1.31118	103.85869	53	18	0	138	336	2	1	1	0
4144	31276318	201775246	0	15	1.31245	103.8595	52	18	0	62	335	2	1	1	0
4145	31293668	170378301	0	29	1.30306	103.84806	88	7	1	11	82	0	1	0	0
4146	31294274	170378301	0	29	1.30282	103.84704	88	7	0	11	0	0	1	1	0
4147	31294602	170378301	0	29	1.30128	103.84715	48	30	1	11	82	0	1	0	1
4149	31294821	170378301	0	29	1.3020399999999999	103.84687	68	7	0	11	0	0	1	0	0
4151	31295898	66406177	0	38	1.3316299999999999	103.86721999999999	127	30	1	335	319	2	2	0	1
4152	31295956	66406177	0	38	1.32978	103.86724	264	30	2	335	329	2	2	1	1
4153	31296502	66406177	4	13	1.3362	103.74183000000001	130	30	0	335	319	2	2	1	1
4154	31296663	66406177	0	11	1.31828	103.88082	247	30	3	335	328	2	2	1	1
4155	31297072	66406177	4	13	1.3353899999999999	103.74386	134	30	1	335	357	2	2	1	1
4156	31297591	66406177	0	28	1.29854	103.83413	161	90	4	335	345	2	2	1	1
4157	31297727	66406177	0	2	1.35386	103.85155	330	30	0	335	326	2	3	2	1
4158	31297928	66406177	0	28	1.29925	103.83648000000001	172	30	3	335	0	2	3	2	1
4159	31298028	66406177	0	27	1.30342	103.78484	157	7	2	335	0	2	3	2	0
4160	31300844	32647857	1	1	1.3208600000000001	103.95000999999999	55	30	1	2	0	1	1	1	1
4161	31305214	1472637	0	15	1.32277	103.86939	59	2	9	2	181	2	2	1	0
4162	31309238	24963905	0	29	1.30155	103.85051999999999	41	12	0	6	255	2	1	1	0
4163	31326007	223263203	0	28	1.29529	103.83816999999999	130	2	59	3	78	2	4	0	2
4164	31344812	28776100	0	33	1.29135	103.83677	114	6	7	1	0	0	1	2	0
4165	31357872	48018398	2	40	1.4284299999999999	103.77711	130	1	1	1	89	0	1	1	0
4166	31361482	218507225	0	6	1.31128	103.79456	41	7	2	9	365	1	1	1	0
4167	31361651	218507225	0	6	1.31154	103.79495	35	7	2	9	365	1	1	1	0
4168	31361710	218507225	0	6	1.31125	103.79494	35	7	2	9	365	1	1	1	0
4169	31363209	108773366	0	33	1.28849	103.84687	27	1	6	94	364	1	1	1	0
4170	31364014	66406177	4	13	1.33413	103.74198	330	30	0	335	352	2	4	2	1
4171	31364497	108773366	0	33	1.28678	103.84786	27	1	2	94	365	1	1	1	0
4172	31365968	108773366	0	33	1.28691	103.84685999999999	27	1	1	94	365	1	1	1	0
4173	31366100	108773366	0	33	1.28785	103.84821	27	1	3	94	365	1	1	1	0
4174	31366165	108773366	0	33	1.28863	103.84638000000001	26	1	0	94	0	1	1	1	0
4175	31366222	108773366	0	33	1.28652	103.84744	29	1	3	94	365	1	1	1	0
4176	31366313	108773366	0	33	1.2867600000000001	103.84751999999999	29	1	2	94	365	1	1	1	0
4177	31376777	5117330	0	33	1.29104	103.83757	91	60	16	2	365	1	1	1	1
4178	31423642	138649185	0	4	1.2893	103.83089	450	1	1	99	364	2	4	2	0
4179	31428108	32798595	0	10	1.28185	103.85307	115	90	0	45	365	1	1	0	1
4180	31450954	234870042	0	11	1.3099100000000001	103.87819	138	3	4	37	0	2	3	2	0
4181	31451234	234870042	0	11	1.31139	103.87671999999999	138	3	3	37	339	2	4	2	0
4182	31451471	234870042	0	11	1.31035	103.87598	138	3	2	37	11	2	4	2	0
4183	31451668	234870042	0	11	1.3114700000000001	103.87826	138	3	2	37	7	2	3	2	0
4184	31451797	234870042	0	11	1.31141	103.87812	138	3	0	37	350	2	3	2	0
4185	31451872	234870042	0	11	1.31035	103.87676	138	3	1	37	343	2	3	2	0
4186	31457968	173904781	0	10	1.30013	103.85844	120	30	8	8	1	2	1	1	1
4187	31459890	54965290	0	23	1.28124	103.84531	80	2	0	2	0	1	1	1	0
4188	31462394	206696856	0	27	1.28014	103.78483	361	2	36	4	356	2	6	5	0
4189	31474374	31464513	0	21	1.32552	103.84392	219	5	0	95	298	0	1	1	0
4190	31474481	52590953	1	1	1.3084200000000001	103.92278	135	6	4	5	365	2	2	1	0
4191	31474853	234870042	0	11	1.31017	103.87624	158	3	0	37	365	2	9	3	0
4192	31474994	234870042	0	11	1.3114	103.87685	158	3	0	37	354	2	9	3	0
4193	31475792	170378301	0	29	1.30141	103.84827	54	7	0	11	0	0	1	0	0
4194	31475809	234870042	0	11	1.3111899999999999	103.87783	158	3	0	37	0	2	9	3	0
4195	31476002	189449378	0	4	1.28368	103.83525999999999	119	2	0	17	365	2	2	0	0
4197	31477338	234870042	0	11	1.31158	103.87593000000001	158	3	0	37	343	2	5	3	0
